methylation450,TCGA-IB-A6UG-01A,TCGA-3A-A9IU-01A,TCGA-FB-A545-01A,TCGA-IB-AAUQ-01A,TCGA-HV-A5A3-01A,TCGA-IB-7897-01A,TCGA-HV-AA8V-01A,TCGA-HV-A5A5-01A,TCGA-M8-A5N4-01A,TCGA-3A-A9IJ-01A,TCGA-HZ-8637-01A,TCGA-IB-AAUN-01A,TCGA-IB-AAUW-01A,TCGA-IB-7888-01A,TCGA-2L-AAQA-01A,TCGA-RB-A7B8-01A,TCGA-2L-AAQM-01A,TCGA-2J-AABE-01A,TCGA-IB-7889-01A,TCGA-IB-A6UF-01A,TCGA-F2-A8YN-01A,TCGA-F2-A44H-01A,TCGA-YH-A8SY-01A,TCGA-3A-A9IC-01A,TCGA-HZ-A4BK-01A,TCGA-Z5-AAPL-01A,TCGA-H6-A45N-01A,TCGA-HZ-A4BH-01A,TCGA-F2-A7TX-01A,TCGA-Q3-A5QY-01A,TCGA-F2-A44G-01A,TCGA-HZ-A49G-01A,TCGA-HZ-8005-01A,TCGA-HZ-8001-01A,TCGA-LB-A7SX-01A,TCGA-HV-A5A6-01A,TCGA-HZ-8003-01A,TCGA-IB-AAUS-01A,TCGA-HZ-A77P-01A,TCGA-US-A77E-01A,TCGA-IB-7890-01A,TCGA-LB-A9Q5-01A,TCGA-IB-7644-01A,TCGA-2J-AABT-01A,TCGA-2J-AAB1-01A,TCGA-HZ-7920-01A,TCGA-3A-A9IL-01A,TCGA-2J-AABI-01A,TCGA-IB-7647-01A,TCGA-IB-A5SS-01A,TCGA-S4-A8RO-01A,TCGA-IB-A5ST-01A,TCGA-HZ-7918-01A,TCGA-XD-AAUI-01A,TCGA-IB-AAUO-01A,TCGA-PZ-A5RE-01A,TCGA-2J-AABA-01A,TCGA-HV-A5A4-01A,TCGA-3A-A9IZ-01A,TCGA-XD-AAUL-01A,TCGA-IB-7886-01A,TCGA-S4-A8RM-01A,TCGA-HZ-A49H-01A,TCGA-HZ-8636-01A,TCGA-IB-AAUU-01A,TCGA-IB-7885-01A,TCGA-2J-AABO-01A,TCGA-HZ-A8P1-01A,TCGA-2J-AABV-01A,TCGA-US-A77G-01A,TCGA-US-A774-01A,TCGA-HZ-7919-01A,TCGA-2J-AABU-01A,TCGA-IB-7651-01A,TCGA-HZ-8315-01A,TCGA-2L-AAQL-01A,TCGA-IB-7893-01A,TCGA-FB-A7DR-01A,TCGA-FB-AAPS-01A,TCGA-IB-AAUP-01A,TCGA-3A-A9IS-01A,TCGA-3A-A9I7-01A,TCGA-2J-AABP-01A,TCGA-HV-A7OL-01A,TCGA-F2-6879-01A,TCGA-FB-A4P6-01A,TCGA-HV-A7OP-01A,TCGA-HZ-7922-01A,TCGA-FB-AAPU-01A,TCGA-3A-A9IX-01A,TCGA-HZ-8317-01A,TCGA-3A-A9J0-01A,TCGA-FB-A4P5-01A,TCGA-3E-AAAZ-01A,TCGA-3E-AAAY-01A,TCGA-H6-8124-01A,TCGA-2L-AAQI-01A,TCGA-HZ-A8P0-01A,TCGA-3A-A9I5-01A,TCGA-YB-A89D-01A,TCGA-2J-AABH-01A,TCGA-IB-7646-01A,TCGA-US-A776-01A,TCGA-IB-A5SO-01A,TCGA-FB-AAQ0-01A,TCGA-RB-AA9M-01A,TCGA-IB-A5SP-01A,TCGA-HZ-A77Q-01A,TCGA-IB-7654-01A,TCGA-3A-A9IN-01A,TCGA-3A-A9IV-01A,TCGA-3A-A9IR-01A,TCGA-IB-AAUV-01A,TCGA-HZ-7289-01A,TCGA-FB-AAPP-01A,TCGA-IB-A7LX-01A,TCGA-IB-A7M4-01A,TCGA-3A-A9IO-01A,TCGA-US-A779-01A,TCGA-2L-AAQE-01A,TCGA-FB-AAQ6-01A,TCGA-2J-AABK-01A,TCGA-HV-AA8X-01A,TCGA-IB-AAUM-01A,TCGA-H8-A6C1-01A,TCGA-F2-7273-01A,TCGA-FB-AAPY-01A,TCGA-FB-A78T-01A,TCGA-IB-8126-01A,TCGA-Q3-AA2A-01A,TCGA-HZ-8002-01A,TCGA-IB-A5SQ-01A,TCGA-HZ-A49I-01A,TCGA-HZ-7926-01A,TCGA-IB-AAUR-01A,TCGA-FB-A5VM-01A,TCGA-FB-AAQ3-01A,TCGA-2J-AABR-01A,TCGA-XN-A8T5-01A,TCGA-IB-8127-01A,TCGA-3A-A9IH-01A,TCGA-XD-AAUG-01A,TCGA-IB-7891-01A,TCGA-HZ-7925-01A,TCGA-2L-AAQJ-01A,TCGA-IB-7887-01A,TCGA-FB-AAQ1-01A,TCGA-S4-A8RP-01A,TCGA-FB-AAPQ-01A,TCGA-YY-A8LH-01A,TCGA-HZ-A77O-01A,TCGA-FB-AAPZ-01A,TCGA-FB-AAQ2-01A,TCGA-LB-A8F3-01A,TCGA-IB-7645-01A,TCGA-HZ-A9TJ-01A,TCGA-2J-AAB6-01A,TCGA-2J-AABF-01A,TCGA-XD-AAUH-01A,TCGA-2J-AAB9-01A,TCGA-OE-A75W-01A,TCGA-2J-AAB4-01A,TCGA-IB-7652-01A,TCGA-3A-A9I9-01A,TCGA-XN-A8T3-01A,TCGA-IB-7649-01A,TCGA-2J-AAB8-01A,TCGA-3A-A9IB-01A
cg04362790,0.399862426,0.402494335,0.358656031,0.336799353,0.198813002,0.833755228,0.46971917,0.779931443,0.663187845,0.914066288,0.711523841,0.780953331,0.938338721,0.790178809,0.73354021,0.327909147,0.975937561,0.34662517,0.80816504,0.350075006,0.231714381,0.737703608,0.166903616,0.38546038,0.467422144,0.687755132,0.554043485,0.435042224,0.602547478,0.657720095,0.434936474,0.837976381,0.298574907,0.615495657,0.11060166,0.210596219,0.776832391,0.780193924,0.837209166,0.497717868,0.413824442,0.898229249,0.650384467,0.877421771,0.815343274,0.813824412,0.884263403,0.61283912,0.789936141,0.229696679,0.279130364,0.784591416,0.747822573,0.356940595,0.384560074,0.31870244,0.434146465,0.28587371,0.309931878,0.465235587,0.188021243,0.587867151,0.892687292,0.324044745,0.293318713,0.486439921,0.480052273,0.668186183,0.958905626,0.948219986,0.512129429,0.319235179,0.184292227,0.400390138,0.439406513,0.902612143,0.336544869,0.958129874,0.429081721,0.460025776,0.97604031,0.565436094,0.290316459,0.661414833,0.140416596,0.926602605,0.965620978,0.273219451,0.727985183,0.929084726,0.731589463,0.159696799,0.671227565,0.685297243,0.948890167,0.131022299,0.669935131,0.359053106,0.454947485,0.523405504,0.830700788,0.553651974,0.089036508,0.775051457,0.112542015,0.65855532,0.548806931,0.482958078,0.834907092,0.96137225,0.96834077,0.97908738,0.788291239,0.515131004,0.09977773,0.165918981,0.257104833,0.982508941,0.900634117,0.219934986,0.196199784,0.91177193,0.706228719,0.688586589,0.561835819,0.949153776,0.416253032,0.955914743,0.844497975,0.355368322,0.770654856,0.693943164,0.871456479,0.782144687,0.909235204,0.824549656,0.551158499,0.871666704,0.843952357,0.341510155,0.669455798,0.44213492,0.633718958,0.424000768,0.744509613,0.753991715,0.435503269,0.412973375,0.666468939,0.102870076,0.707534192,0.26554365,0.58612839,0.827329253,0.829365596,0.178876917,0.11631971,0.674801583,0.785540992,0.736489429,0.376546987,0.798961809,0.929698019,0.885837626,0.362472657,0.606201035,0.596744622,0.308246362
cg11017065,0.623550292,0.017255058,0.769983783,0.229329698,0.63523113,0.021883618,0.190122963,0.310715145,0.465668581,0.020036233,0.59226964,0.681181813,0.019101758,0.426888689,0.678808492,0.315345558,0.016518839,0.400300487,0.538638122,0.668120736,0.52912028,0.021120579,0.489387899,0.446260304,0.319290087,0.107121733,0.019824969,0.599251214,0.473939185,0.025404147,0.200870481,0.496763219,0.585593856,0.473735561,0.529795364,0.68028698,0.022491483,0.119455017,0.447803158,0.60258895,0.606130524,0.040198928,0.261598394,0.029954636,0.642891785,0.020623561,0.01978895,0.515827686,0.351197973,0.629629898,0.749287064,0.045471398,0.019763086,0.389133439,0.257018702,0.494466411,0.507435067,0.701410309,0.109494353,0.027332726,0.711227824,0.691763736,0.020978707,0.482610592,0.308309625,0.46783395,0.578716043,0.688256616,0.244900781,0.574148398,0.040316093,0.510047278,0.027457337,0.573919596,0.452563368,0.557367826,0.421982127,0.456698111,0.254281825,0.370345582,0.051671915,0.040016764,0.029353657,0.623600855,0.707206845,0.036275886,0.905549422,0.511584667,0.504348501,0.145176685,0.156086173,0.647893089,0.186747587,0.416162622,0.066481852,0.669563798,0.534086708,0.497424275,0.442852469,0.106235696,0.485554527,0.591997288,0.776967685,0.043654336,0.543494829,0.213535723,0.749758335,0.397525401,0.405808047,0.017380154,0.031661893,0.020746631,0.01988837,0.054295713,0.949286238,0.117936233,0.489584622,0.02141525,0.566478136,0.557775644,0.717089872,0.0564618,0.669040048,0.02276792,0.178966389,0.035093472,0.234024005,0.445753043,0.341223271,0.021902604,0.208739499,0.274883034,0.389090064,0.406086065,0.124292798,0.57817023,0.53765744,0.051487639,0.150404255,0.685944312,0.611089829,0.027244636,0.300602839,0.026105173,0.615042515,0.02909132,0.169951495,0.034695857,0.305479512,0.665770812,0.019707532,0.795913036,0.637524678,0.372568152,0.320685849,0.438392345,0.468968021,0.543446352,0.028056491,0.026770787,0.687645017,0.23936392,0.272699072,0.177466073,0.422943581,0.490958461,0.490334221,0.2556692
cg06204735,0.570668934,0.095897489,0.755189311,0.314048204,0.735678709,0.10676206,0.223271434,0.497367437,0.404710614,0.019976483,0.322524786,0.640080871,0.091371169,0.239571414,0.672653142,0.274245353,0.042156403,0.263559823,0.484006205,0.674148741,0.109047956,0.421504467,0.29655411,0.065830172,0.555932162,0.175693943,0.151929596,0.466081259,0.185039166,0.108129647,0.516296097,0.428425099,0.503092273,0.409898073,0.254045689,0.053827645,0.172886052,0.164239652,0.450320004,0.591851796,0.570923662,0.209679666,0.527163976,0.269216095,0.685324079,0.042517836,0.016571523,0.749981094,0.388639593,0.609608962,0.83446097,0.094622245,0.19143099,0.046457171,0.464376124,0.463831187,0.391455746,0.730002925,0.637274028,0.260770809,0.661517589,0.737109549,0.087915185,0.123332848,0.249503912,0.290300274,0.653210528,0.756962941,0.047331816,0.607884551,0.075556473,0.48737396,0.451865601,0.605776731,0.441603502,0.486761391,0.115168155,0.311676614,0.277542913,0.226663631,0.02316968,0.154131695,0.030553673,0.559813141,0.708551737,0.142829794,0.965461837,0.612683117,0.401366155,0.060694201,0.112379722,0.772665856,0.303172076,0.598328269,0.280263589,0.101098666,0.501567615,0.363318266,0.521455156,0.500751075,0.61817105,0.548726375,0.031490435,0.247852196,0.753152759,0.068774323,0.742245837,0.460588737,0.477758521,0.025075983,0.332991094,0.022423922,0.042038711,0.343952032,0.968552592,0.730439983,0.585126045,0.019894068,0.055722478,0.633852587,0.726953499,0.268592847,0.658791643,0.228468849,0.162510982,0.105882056,0.077997482,0.681835409,0.146611361,0.477820577,0.078818536,0.335008724,0.546269927,0.41125607,0.15082848,0.472442361,0.503560105,0.170538784,0.157061195,0.704046216,0.488168858,0.036823764,0.311397496,0.027953113,0.619888059,0.467575281,0.53240026,0.527864882,0.628276871,0.730986077,0.034500954,0.810169631,0.54385343,0.467344122,0.298657484,0.665989779,0.736729265,0.45100192,0.043992007,0.043377172,0.668888831,0.05053475,0.54012636,0.483507224,0.469139297,0.161089417,0.380677845,0.55838377
cg00904966,0.627809698,0.1123683,0.131882805,0.137070305,0.342372872,0.190988608,0.15747691,0.36603319,0.151102922,0.057587085,0.163920101,0.73229095,0.114871068,0.463363465,0.764878254,0.296170952,0.057989034,0.536326804,0.531346959,0.755803585,0.496635976,0.249994151,0.395353174,0.05694863,0.208947745,0.378701881,0.129326552,0.432209157,0.280430631,0.429160536,0.294836256,0.420254632,0.571327863,0.531696929,0.571929944,0.697890859,0.359094577,0.244516617,0.472660837,0.754364262,0.638799014,0.458639477,0.203055879,0.472755594,0.744967719,0.137826316,0.053697764,0.87331489,0.350110801,0.617841462,0.150581515,0.249861216,0.163026762,0.265198512,0.629504492,0.102253321,0.572936886,0.646273417,0.551408387,0.067798,0.700227893,0.688610681,0.175988642,0.267453946,0.636655965,0.574578277,0.667050657,0.616408863,0.158709389,0.604134054,0.304983328,0.56191303,0.329939118,0.709975415,0.205365914,0.467560286,0.507310019,0.480123717,0.183974976,0.345305293,0.046530952,0.191962152,0.14036945,0.735649318,0.636294874,0.258435555,0.455474136,0.134261742,0.594461529,0.25516405,0.173270568,0.820055437,0.415166068,0.713374664,0.53090463,0.044421681,0.50683616,0.556253387,0.084289232,0.207709793,0.711241352,0.735621456,0.448335765,0.266370899,0.702621396,0.121555596,0.545400652,0.448329332,0.601965993,0.055092664,0.084195712,0.055971779,0.114136588,0.854965328,0.18968763,0.631871213,0.418578301,0.078614431,0.293688042,0.673002561,0.841855427,0.434322276,0.750888443,0.126598082,0.36080676,0.089000417,0.663435903,0.404748658,0.285737303,0.067357832,0.113646393,0.397465453,0.125390453,0.251172209,0.472835995,0.661211652,0.714911294,0.118811365,0.140986085,0.735671773,0.612702174,0.097335572,0.468249789,0.555100863,0.705046976,0.555116579,0.600851081,0.088734075,0.676879872,0.497662718,0.146914745,0.105021146,0.793196793,0.060130809,0.120604965,0.598179352,0.707827344,0.601655321,0.294552304,0.184568613,0.814794458,0.543967085,0.059327411,0.688128023,0.557502464,0.60301119,0.622039542,0.287196115
cg07821427,0.443100379,0.606304517,0.698003909,0.366231891,0.597184309,0.067642211,0.134528138,0.2649602,0.463146769,0.020556106,0.353986625,0.600829759,0.036871546,0.25393055,0.647880129,0.311726097,0.018776917,0.467828255,0.342008557,0.671280514,0.506596293,0.383537992,0.400189021,0.493310682,0.435442338,0.073686255,0.024317516,0.526163016,0.021357424,0.022875357,0.439414672,0.3690547,0.585733663,0.322010307,0.111818549,0.491230819,0.148481647,0.079702088,0.422263899,0.510840684,0.585078204,0.110958292,0.550381147,0.023637297,0.587584229,0.01965485,0.022553326,0.730883148,0.1007908,0.531103091,0.660067018,0.022888427,0.299245622,0.177846132,0.379741925,0.436428035,0.439925202,0.527451821,0.453727393,0.028610511,0.636538584,0.60294092,0.022086675,0.426161389,0.572650176,0.347850375,0.552487773,0.61107627,0.11600403,0.536378051,0.188161607,0.527026575,0.342669102,0.50701717,0.510403147,0.460198947,0.4446157,0.233856463,0.021765563,0.264986727,0.0198232,0.070609604,0.021953601,0.55250471,0.624956887,0.122986608,0.923572993,0.080697805,0.195694065,0.026572474,0.051857787,0.717331631,0.114705985,0.563499548,0.20176697,0.551428608,0.452400856,0.456067803,0.017931284,0.491017006,0.567726735,0.518308243,0.077363913,0.203323818,0.66103264,0.105701748,0.743918363,0.33124983,0.017992203,0.021144178,0.02958898,0.017654929,0.023577553,0.101261085,0.943387872,0.519516263,0.461840924,0.017797884,0.291769806,0.522641431,0.608446989,0.277295936,0.021623288,0.049207402,0.334704414,0.044731725,0.375143401,0.637609539,0.193898769,0.051365118,0.067141811,0.023284854,0.517101509,0.268432148,0.081585745,0.442322374,0.46975804,0.118228006,0.053325945,0.647031265,0.503629199,0.022085879,0.292269529,0.283952821,0.558250188,0.420207697,0.490870488,0.155983626,0.553649253,0.594601655,0.02169979,0.74718339,0.59816077,0.017657003,0.350082982,0.770320815,0.663996298,0.327036184,0.043148461,0.028597666,0.612008296,0.02334253,0.181283204,0.347653868,0.21925435,0.340813864,0.383763791,0.50088855
cg07012573,0.604237406,0.021909815,0.374496427,0.119977209,0.500984871,0.473888091,0.028788796,0.651573417,0.58124933,0.027042684,0.621579424,0.739998301,0.490604142,0.580451257,0.621313116,0.441049954,0.021030376,0.030916706,0.53384892,0.696029887,0.048433579,0.02735196,0.564776714,0.519247831,0.023151754,0.522016513,0.547622696,0.028172091,0.018554185,0.034556315,0.672663619,0.570551591,0.212965953,0.411992934,0.295538674,0.794683596,0.537310016,0.48494724,0.029671011,0.029790917,0.130400359,0.483318848,0.534632986,0.510574154,0.512261744,0.025767178,0.1005573,0.561494842,0.385158688,0.530074227,0.815114604,0.506978178,0.022879521,0.461146796,0.439353898,0.550626783,0.03752482,0.583376181,0.031845988,0.027214708,0.836102656,0.038931547,0.504094398,0.799999106,0.042459663,0.583795894,0.611254943,0.036667258,0.057266388,0.556383322,0.560051076,0.649811527,0.034383843,0.498302771,0.603179217,0.449451456,0.036464687,0.03128358,0.506439088,0.21464482,0.028065178,0.084118876,0.302411981,0.428977119,0.72922893,0.047274194,0.08071079,0.346119685,0.552325973,0.034057316,0.511276649,0.569792698,0.588079862,0.154537385,0.044821576,0.632515433,0.02519935,0.024921549,0.021432847,0.033300082,0.032183941,0.589198781,0.035432578,0.026844936,0.223359511,0.032296086,0.728721387,0.573223252,0.026043296,0.153192314,0.04630875,0.313734599,0.022168067,0.023215325,0.971074703,0.023984814,0.409872274,0.024617282,0.539993976,0.027146513,0.071319016,0.277775746,0.513771949,0.03118634,0.111733402,0.044917998,0.071487956,0.666770741,0.620167918,0.613159279,0.081436502,0.446776663,0.026076362,0.411725883,0.026408238,0.501609802,0.445840928,0.48221881,0.470175066,0.711309216,0.4050084,0.421634684,0.539740465,0.027827546,0.683201139,0.527119193,0.589380542,0.674992414,0.425338652,0.78861087,0.560379833,0.032166494,0.586536769,0.373362746,0.575507922,0.75798764,0.699325619,0.445200754,0.552572368,0.472342848,0.71171544,0.03039436,0.514892028,0.138811187,0.229768654,0.476860388,0.343586645,0.372575818
cg17917970,0.490941973,0.03620989,0.771244772,0.084086763,0.040065399,0.475066052,0.196790402,0.47173052,0.439979543,0.039248936,0.622588144,0.810025371,0.470358781,0.628579359,0.639254229,0.561441056,0.029159916,0.084423549,0.554388434,0.72211901,0.041031602,0.045991137,0.4290348,0.539746681,0.040697738,0.428807962,0.4202875,0.045288422,0.039305224,0.048504841,0.434554951,0.539046661,0.556833393,0.049503841,0.176271888,0.367938245,0.452669787,0.463247547,0.052519418,0.392006046,0.16842551,0.441632042,0.45255393,0.420504368,0.491478782,0.045801012,0.052917344,0.471164945,0.183843489,0.269835197,0.824537599,0.414135792,0.038473127,0.42907948,0.495382484,0.513941052,0.085917446,0.757649503,0.443287723,0.035579646,0.041964518,0.599536094,0.456724689,0.592788548,0.034136505,0.468100604,0.308484274,0.57169565,0.075312445,0.053989527,0.46802613,0.557835333,0.0658322,0.613868505,0.644484374,0.402553559,0.054789776,0.20424831,0.53046109,0.041366086,0.046964379,0.184292869,0.278608781,0.058520241,0.605346667,0.053014579,0.896061136,0.291805289,0.322368914,0.079562271,0.567832131,0.181316055,0.444134761,0.067651903,0.147847871,0.579592871,0.076059366,0.351384886,0.039911313,0.043633704,0.192937093,0.510917522,0.076933925,0.050253795,0.733693985,0.109467833,0.570132479,0.539837378,0.082133427,0.467749229,0.083127304,0.339587964,0.050384854,0.868621025,0.90149709,0.045853181,0.057885822,0.051814957,0.585302089,0.031825401,0.640371872,0.153247763,0.75796994,0.042377111,0.03686304,0.051555968,0.067462214,0.751136647,0.677981628,0.460131588,0.045817436,0.50620342,0.055675063,0.187853143,0.045688896,0.211402858,0.500774613,0.512770141,0.429786483,0.646911653,0.234208922,0.539942495,0.461664333,0.047784008,0.665424994,0.546562057,0.241383492,0.401353249,0.55100341,0.766263284,0.526464058,0.063007277,0.397433512,0.35838094,0.480567154,0.085094271,0.775827031,0.074134644,0.451602349,0.468355534,0.587278933,0.614567815,0.527307437,0.059572752,0.040638668,0.554307856,0.21937344,0.372513703
cg10034890,0.419739981,0.650792341,0.752248686,0.290179183,0.666968866,0.111730148,0.133291024,0.21809348,0.465455791,0.025642137,0.316543582,0.660661024,0.043811177,0.310660239,0.654406508,0.432120085,0.024918862,0.580873624,0.307464352,0.623484467,0.389589818,0.026165137,0.327850828,0.410218427,0.362225757,0.133227075,0.189620014,0.468273919,0.43100656,0.06063506,0.331174601,0.234969351,0.274556039,0.2254409,0.041067855,0.076721836,0.093277335,0.07808637,0.393751211,0.565894949,0.573955311,0.030360319,0.266885555,0.233003333,0.532196342,0.043959552,0.024107921,0.363911061,0.285214391,0.393523309,0.555469466,0.064331631,0.041470822,0.106719607,0.273295442,0.614343032,0.331431479,0.578152199,0.412586799,0.028010596,0.56109575,0.674004687,0.175753475,0.497039494,0.419813856,0.191822697,0.536060687,0.678770469,0.06347356,0.519387928,0.069548212,0.571658207,0.587906645,0.451567459,0.083760374,0.507998464,0.050794635,0.416623089,0.130880094,0.257104505,0.028486606,0.189072537,0.045602879,0.545768856,0.647321975,0.074121649,0.948644615,0.073853578,0.772275387,0.041465243,0.051391449,0.516455506,0.146175588,0.562392148,0.148911042,0.022443753,0.335820699,0.198155586,0.390330505,0.480955415,0.567631704,0.537952442,0.041339649,0.06663719,0.502400048,0.214569868,0.718770659,0.198855315,0.374660268,0.023891749,0.055911778,0.028655013,0.035456221,0.0753444,0.956892324,0.68324555,0.464851469,0.028645124,0.554122111,0.549811882,0.597995817,0.239867688,0.724152111,0.129389772,0.040933282,0.03178109,0.363572843,0.466956223,0.19422215,0.026588788,0.059891007,0.173688246,0.456706779,0.295028119,0.078163154,0.468641029,0.513262179,0.125162891,0.15681175,0.548379588,0.156964501,0.071891343,0.092967133,0.320728635,0.552309818,0.056763299,0.338920283,0.570397376,0.607371396,0.609183005,0.245852807,0.839706337,0.56909068,0.272018014,0.151638677,0.559700967,0.529344565,0.277295472,0.09826848,0.130171721,0.619382006,0.280019279,0.239577284,0.300705762,0.35012998,0.11940714,0.344716207,0.312097923
cg11014373,0.477851111,0.418084156,0.745714097,0.053077291,0.641235537,0.04182963,0.152585914,0.080115792,0.050564789,0.029854315,0.286009826,0.661945023,0.032676762,0.198867456,0.673036183,0.5378814,0.027574352,0.54444256,0.266335141,0.681728285,0.353870723,0.051593508,0.171663319,0.520061678,0.460045879,0.082022515,0.043570888,0.539277826,0.135791279,0.068733835,0.403573742,0.267546184,0.541165283,0.217956839,0.177414262,0.473563041,0.080426465,0.068367192,0.476822388,0.504744432,0.458628443,0.031810367,0.040809484,0.043923048,0.518634498,0.030742475,0.02634195,0.808052714,0.390756549,0.60108922,0.720624725,0.075876149,0.223829908,0.078284037,0.488451577,0.624711706,0.434668397,0.622407641,0.355082915,0.029002247,0.693251633,0.361429348,0.036543901,0.139568741,0.570016279,0.176581077,0.635238891,0.687622309,0.062971911,0.516335828,0.044254544,0.313147736,0.057685657,0.42786017,0.263272146,0.541224263,0.362506423,0.333289577,0.0971432,0.135123322,0.109781125,0.034005522,0.03199516,0.498119703,0.605480226,0.058123974,0.934576932,0.421028575,0.396634279,0.07618358,0.114806398,0.594029255,0.046626951,0.454534306,0.163009159,0.024941047,0.253187679,0.085764311,0.502624712,0.397865657,0.549405155,0.54781958,0.080444047,0.055485474,0.651653336,0.183774676,0.784116295,0.240539779,0.446927301,0.025428236,0.079695686,0.028590802,0.030062601,0.093316842,0.950740658,0.613396591,0.416226286,0.030267693,0.073090775,0.598183641,0.575822472,0.285351133,0.650049052,0.032997289,0.065485137,0.031627279,0.392970419,0.612604841,0.203188252,0.035329228,0.063826535,0.264905252,0.486261439,0.410029652,0.073589792,0.478644118,0.390504888,0.047993992,0.06005652,0.686974815,0.51069602,0.054096779,0.224768696,0.179622117,0.478538351,0.036305957,0.449311893,0.047621816,0.544439132,0.45370958,0.376947126,0.752871652,0.509656472,0.165319068,0.119951551,0.553443659,0.048163766,0.519305537,0.123918252,0.056143296,0.66673934,0.087394734,0.473026455,0.275454731,0.26414816,0.026001017,0.404921633,0.29498881
cg14302471,0.447358833,0.657471123,0.447082826,0.441728686,0.544198157,0.88330484,0.845333261,0.947610696,0.553618267,0.97175428,0.786824411,0.385995175,0.903574784,0.921039685,0.35186338,0.527385591,0.949854949,0.431679441,0.663839771,0.478612442,0.264274812,0.54321026,0.465149838,0.569063218,0.59088982,0.836866593,0.724543097,0.875350615,0.58154816,0.948227369,0.730669681,0.843070312,0.613413845,0.857773558,0.222740506,0.38258583,0.891919649,0.942516597,0.953914568,0.424464316,0.752760897,0.864689117,0.3175367,0.450597901,0.744238148,0.940584793,0.759023648,0.337116381,0.926514407,0.667524966,0.221365012,0.757901925,0.839687888,0.565316776,0.609959029,0.574371202,0.778109297,0.814965199,0.251268541,0.606439371,0.244766415,0.910982735,0.493745746,0.516300227,0.303643834,0.943269517,0.426732885,0.431632232,0.731646786,0.273058969,0.624113054,0.449275691,0.269338382,0.574450158,0.68846997,0.5053946,0.597343312,0.958303679,0.883573863,0.784042878,0.921314372,0.720255409,0.872618823,0.941380511,0.399615349,0.90566104,0.918922562,0.494387405,0.29817889,0.817159748,0.81555065,0.325083551,0.724135439,0.452401931,0.759298809,0.409007602,0.529846864,0.348173659,0.557844337,0.426454732,0.933052671,0.640946187,0.67531565,0.727685132,0.102680996,0.878997888,0.374290775,0.734255049,0.950617662,0.76729116,0.737150928,0.972211211,0.936051999,0.977975588,0.127261476,0.294150112,0.333311797,0.964623184,0.333138846,0.502064819,0.406862133,0.851681285,0.955384304,0.765824022,0.287407447,0.921806922,0.449962976,0.70358658,0.938980666,0.325340451,0.790765528,0.945874651,0.718299077,0.674352956,0.880427673,0.448812194,0.259324545,0.797243411,0.877700974,0.511928303,0.364974315,0.779974273,0.809295407,0.854107134,0.954722354,0.937095089,0.738193683,0.344748827,0.487687894,0.580076424,0.621578851,0.475463981,0.678635792,0.869374099,0.779070089,0.353431125,0.231072374,0.389012416,0.876594979,0.755236694,0.245062041,0.355515179,0.886609933,0.39324058,0.511989136,0.74049993,0.492332166,0.401229848
cg06972969,0.546861026,0.118148606,0.871930552,0.572028557,0.730090429,0.401581706,0.338121519,0.432056537,0.266540495,0.032144802,0.504371278,0.731932086,0.262573298,0.50073152,0.898252416,0.768613914,0.047601828,0.818660394,0.50783612,0.820924554,0.404245422,0.102427468,0.437677389,0.927378999,0.389993554,0.653704087,0.252233234,0.623036833,0.636292381,0.66332509,0.713610355,0.280012677,0.545749203,0.424963616,0.300327446,0.593581936,0.324865733,0.60754363,0.55713305,0.772224942,0.643331341,0.232174031,0.813545655,0.157506238,0.808729121,0.269727924,0.039770365,0.951869796,0.703761531,0.56815446,0.855328269,0.76833809,0.229465624,0.369827274,0.559333756,0.702522946,0.648499752,0.857274196,0.069493131,0.290826149,0.85783207,0.725825693,0.302674509,0.305458391,0.333698928,0.49297749,0.692469211,0.789420715,0.064677956,0.525280229,0.309562794,0.768138003,0.543287376,0.649884568,0.625930213,0.624475936,0.590581011,0.500264358,0.664916845,0.453125545,0.038498138,0.326184207,0.692935482,0.802736087,0.942922769,0.23690054,0.356424806,0.627903216,0.613739362,0.188803031,0.238926002,0.911582702,0.583165826,0.774829498,0.364695917,0.763095265,0.368933499,0.664531202,0.236247912,0.560018665,0.525547505,0.667989603,0.699305496,0.683593641,0.569419593,0.366654021,0.869666348,0.538711275,0.414069975,0.067761413,0.049488624,0.025681454,0.330089832,0.911961197,0.929762111,0.857886145,0.648952899,0.033646907,0.66736677,0.827213691,0.842045623,0.210330941,0.868599255,0.137440894,0.201611975,0.259800821,0.626755026,0.651359447,0.341180442,0.617915253,0.247853669,0.561229936,0.530324447,0.358913254,0.608752568,0.676084031,0.253418087,0.168029211,0.543331615,0.725961408,0.651176264,0.245166895,0.420915116,0.535398188,0.80424593,0.7583655,0.542056865,0.618350212,0.797567163,0.875101302,0.079627982,0.876940641,0.843773608,0.086339066,0.508476217,0.561597394,0.864032329,0.483411842,0.376835046,0.105572316,0.898705604,0.080950088,0.505685993,0.324828609,0.223261585,0.299810942,0.749241901,0.667638284
